winner,home,points,school,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns
1,1,24,Kansas,0.0,11.0,0.0,1.0,2.0,24.0,0.0,2.0,4.0,70.0,1.0,2.0,0.0,8.0,6.0,1.0,108.0,3.0,1.0,2.0,0.0,3.0,3.0,0.14285714285714285,3.0,34.0,103.0,8.3,0.6896551724137931,241.0,344.0,0.0,0.3333333333333333,20.0
0,0,7,Arkansas-Pine Bluff,1.0,0.0,0.0,0.0,0.0,57.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,114.0,4.0,0.0,4.0,2.0,0.0,2.0,0.08974358974358974,3.0,34.0,101.0,4.1,0.4642857142857143,114.0,215.0,0.0,0.23529411764705882,9.0
1,1,39,TCU,2.0,62.0,0.0,6.0,1.0,23.0,0.0,2.0,21.0,58.0,0.0,2.0,0.0,14.0,10.0,0.0,78.0,4.0,0.0,12.0,0.0,2.0,2.0,0.2,5.6,36.0,200.0,6.3,0.5777777777777777,284.0,484.0,0.0,0.5,25.0
0,0,13,James Madison,1.0,4.0,0.0,3.0,0.0,69.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,88.0,1.0,4.0,3.0,1.0,2.0,3.0,0.1,3.6,48.0,172.0,7.8,0.65,156.0,328.0,0.0,0.35714285714285715,18.0
1,1,20,West Virginia,0.0,4.0,0.0,1.0,2.0,54.0,0.0,3.0,8.0,7.0,0.0,1.0,4.0,0.0,6.0,0.0,104.0,8.0,0.0,5.0,0.0,0.0,0.0,0.17142857142857143,1.4,24.0,34.0,6.2,0.6428571428571429,260.0,294.0,1.0,0.3333333333333333,13.0
1,1,48,Rutgers,4.0,0.0,0.0,0.0,2.0,51.0,0.0,2.0,12.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,28.0,2.0,20.0,8.0,3.0,0.0,3.0,0.0875,4.8,43.0,206.0,10.9,0.6875,348.0,554.0,1.0,0.5,24.0
0,0,21,Massachusetts,2.0,0.0,0.0,0.0,1.0,140.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,66.0,1.0,4.0,2.0,2.0,0.0,2.0,0.08888888888888889,5.4,34.0,183.0,3.3,0.5945945945945946,121.0,304.0,0.3333333333333333,0.4117647058823529,19.0
0,0,34,Houston Christian,1.0,3.0,0.0,1.0,2.0,36.0,0.0,2.0,8.0,26.0,1.0,1.0,8.0,2.0,12.0,1.0,25.0,6.0,2.0,6.0,0.0,1.0,1.0,0.14285714285714285,3.3,34.0,113.0,8.1,0.7297297297297297,300.0,413.0,1.0,0.42857142857142855,23.0
1,1,36,UTEP,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,74.0,2.0,1.0,4.0,1.0,1.0,2.0,0.08,5.2,46.0,240.0,13.4,0.5,268.0,508.0,0.0,0.45454545454545453,20.0
1,1,14,Army,1.0,0.0,0.0,1.0,1.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,52.0,0.0,0.0,3.0,0.0,1.0,1.0,0.15384615384615385,4.1,56.0,231.0,6.6,0.375,53.0,284.0,0.5,0.6,17.0
0,0,7,Rice,1.0,23.0,0.0,2.0,0.0,33.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,70.0,0.0,2.0,0.0,0.0,0.0,0.0,0.15,6.0,30.0,181.0,4.4,0.5,62.0,243.0,0.0,0.2727272727272727,10.0
1,1,27,Auburn,1.0,64.0,0.0,5.0,2.0,20.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,88.0,3.0,2.0,1.0,2.0,0.0,2.0,0.11666666666666667,4.8,43.0,206.0,5.5,0.40625,177.0,383.0,1.0,0.4117647058823529,21.0
0,0,21,Oregon,2.0,131.0,0.0,3.0,1.0,57.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,2.0,7.0,0.0,40.0,1.0,7.0,3.0,0.0,1.0,1.0,0.1206896551724138,2.7,33.0,90.0,6.5,0.7567567567567568,242.0,332.0,0.5,0.2857142857142857,17.0
0,0,7,Northwestern,1.0,20.0,0.0,1.0,0.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,3.5,0.0,43.0,5.0,2.0,2.0,2.0,2.0,4.0,0.11940298507462686,2.8,33.0,93.0,4.3,0.4444444444444444,117.0,210.0,0.5,0.35714285714285715,15.0
1,1,17,Stanford,0.0,-1.0,0.0,2.0,1.0,41.0,0.0,2.0,5.0,0.0,0.0,2.0,4.0,6.0,10.0,0.0,62.0,6.0,5.0,6.0,0.0,2.0,2.0,0.10256410256410256,3.4,39.0,132.0,6.9,0.6764705882352942,233.0,365.0,0.0,0.4375,21.0
0,0,14,Eastern Washington,1.0,-1.0,0.0,1.0,1.0,58.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,86.0,0.0,0.0,4.0,0.0,0.0,0.0,0.17857142857142858,2.1,30.0,63.0,6.0,0.6,211.0,274.0,0.5,0.47058823529411764,16.0
1,1,47,Washington,2.0,6.0,0.0,1.0,4.0,39.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,86.0,4.0,0.0,3.0,0.0,0.0,0.0,0.13157894736842105,4.7,43.0,200.0,9.7,0.7368421052631579,370.0,570.0,0.5,0.5333333333333333,27.0
0,0,13,UC Davis,1.0,31.0,0.0,2.0,0.0,63.0,0.0,3.0,7.0,0.0,0.0,1.0,6.0,6.0,5.0,0.0,46.0,2.0,0.0,8.0,0.0,1.0,1.0,0.14,2.8,30.0,83.0,4.8,0.5263157894736842,181.0,264.0,0.5,0.29411764705882354,15.0
1,1,27,California,1.0,42.0,0.0,3.0,2.0,44.0,0.0,3.0,9.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,72.0,2.0,10.0,8.0,1.0,3.0,4.0,0.11904761904761904,4.6,51.0,233.0,8.5,0.5714285714285714,238.0,471.0,0.5,0.26666666666666666,24.0
0,0,21,Wagner,2.0,22.0,0.0,3.0,0.0,109.0,0.0,5.0,3.0,71.0,1.0,1.0,2.0,0.0,6.0,2.0,38.0,4.0,2.0,2.0,0.0,0.0,0.0,0.11627906976744186,4.9,21.0,103.0,3.6,0.5217391304347826,82.0,185.0,1.0,0.1,12.0
1,1,24,UConn,3.0,31.0,0.0,3.0,0.0,14.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,19.0,4.0,1.0,6.0,1.0,1.0,2.0,0.10294117647058823,3.9,60.0,234.0,7.5,0.6666666666666666,158.0,392.0,0.0,0.38461538461538464,26.0
1,1,48,Western Michigan,1.0,21.0,0.0,1.0,5.0,143.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,51.0,6.0,8.0,8.0,0.0,0.0,0.0,0.10810810810810811,2.7,33.0,90.0,14.7,0.8,368.0,458.0,1.0,0.5555555555555556,23.0
0,0,13,Monmouth,1.0,0.0,0.0,0.0,1.0,102.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,76.0,2.0,0.0,2.0,0.0,0.0,0.0,0.14893617021276595,3.3,39.0,128.0,4.6,0.6190476190476191,194.0,322.0,0.5,0.5714285714285714,23.0
1,1,56,UNLV,7.0,9.0,0.0,4.0,1.0,32.0,0.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,56.0,8.0,0.0,3.0,0.0,1.0,1.0,0.2,7.4,45.0,331.0,7.3,0.6428571428571429,203.0,534.0,0.0,0.5,27.0
0,0,23,Southern Utah,1.0,40.0,0.0,4.0,2.0,100.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,96.0,0.0,0.0,4.0,0.0,1.0,1.0,0.10526315789473684,1.2,38.0,46.0,7.0,0.5952380952380952,295.0,341.0,0.0,0.3684210526315789,18.0
0,0,7,New Mexico State,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,70.0,1.0,6.0,6.0,2.0,1.0,3.0,0.0,3.8,25.0,96.0,5.3,0.6666666666666666,221.0,317.0,1.0,0.3333333333333333,18.0
1,1,58,Washington State,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,16.0,20.0,0.0,2.0,1.0,0.0,4.0,0.0,70.0,3.0,4.0,4.0,0.0,0.0,0.0,0.12,5.6,20.0,111.0,10.3,0.7959183673469388,507.0,618.0,1.0,0.4444444444444444,28.0
0,0,23,Fresno State,0.0,0.0,0.0,0.0,2.0,74.0,0.0,3.0,11.0,0.0,0.0,2.0,4.0,4.0,3.0,0.0,44.0,2.0,0.0,7.0,1.0,2.0,3.0,0.11764705882352941,5.2,40.0,206.0,6.6,0.48717948717948717,256.0,462.0,1.0,0.3125,22.0
1,1,31,USC,2.0,3.0,0.0,1.0,1.0,168.0,1.0,5.0,7.0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,41.0,3.0,0.0,5.0,2.0,2.0,4.0,0.11428571428571428,4.9,36.0,175.0,6.5,0.7380952380952381,272.0,447.0,0.0,0.46153846153846156,25.0
1,0,30,Utah,2.0,46.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,97.0,2.0,2.0,2.0,0.0,6.0,4.0,30.0,1.0,0.0,8.0,0.0,0.0,0.0,0.109375,5.5,48.0,262.0,6.6,0.8125,106.0,368.0,0.5,0.25,21.0
0,1,12,BYU,1.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,45.0,0.0,0.0,2.0,2.0,1.0,3.0,0.1111111111111111,4.2,22.0,92.0,6.3,0.6363636363636364,208.0,300.0,0.0,0.5,14.0
1,0,24,Syracuse,3.0,41.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,2.0,4.0,2.0,14.0,0.0,92.0,8.0,4.0,4.0,2.0,1.0,3.0,0.11363636363636363,4.4,44.0,192.0,5.0,0.4857142857142857,176.0,368.0,0.5,0.4,17.0
0,1,0,Liberty,0.0,2.0,0.0,3.0,0.0,48.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,0.0,48.0,4.0,2.0,4.0,2.0,2.0,4.0,0.09090909090909091,-0.1,34.0,-4.0,5.7,0.5,238.0,234.0,0.0,0.1875,18.0
0,0,3,Georgia Southern,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,60.0,0.0,0.0,10.0,0.0,2.0,2.0,0.25,1.9,39.0,74.0,2.2,0.36363636363636365,24.0,98.0,0.0,0.08333333333333333,8.0
1,1,55,LSU,2.0,52.0,0.0,4.0,5.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,21.0,2.0,1.0,2.0,0.0,0.0,0.0,0.1,3.7,33.0,122.0,9.0,0.7692307692307693,350.0,472.0,1.0,0.5714285714285714,22.0
1,1,38,Iowa,2.0,16.0,0.0,2.0,3.0,19.0,0.0,1.0,8.0,14.0,0.0,1.0,0.0,2.0,2.0,0.0,56.0,1.0,2.0,6.0,0.0,1.0,1.0,0.15625,5.2,41.0,213.0,8.4,0.7,252.0,465.0,0.5,0.6428571428571429,26.0
0,0,14,Miami (OH),0.0,0.0,0.0,0.0,2.0,36.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,94.0,2.0,2.0,1.0,1.0,0.0,1.0,0.12987012987012986,2.4,25.0,59.0,6.9,0.6296296296296297,186.0,245.0,1.0,0.3333333333333333,11.0
0,0,20,Rhode Island,0.0,0.0,0.0,0.0,2.0,65.0,0.0,4.0,8.0,-3.0,0.0,1.0,2.0,0.0,1.0,0.0,46.0,1.0,4.0,1.0,1.0,0.0,1.0,0.10810810810810811,3.7,23.0,84.0,6.9,0.5238095238095238,291.0,375.0,0.3333333333333333,0.2857142857142857,21.0
1,1,41,Ohio,3.0,15.0,0.0,3.0,2.0,38.0,0.0,3.0,11.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,26.0,4.0,12.0,16.0,1.0,1.0,2.0,0.1,7.3,38.0,278.0,8.2,0.6956521739130435,188.0,466.0,0.0,0.7272727272727273,23.0
1,1,30,Arizona State,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,4.0,2.0,22.0,0.0,114.0,4.5,0.0,6.0,0.0,1.0,1.0,0.12,3.7,46.0,171.0,11.8,0.625,284.0,455.0,0.0,0.5,18.0
0,0,7,Kent State,0.0,25.0,0.0,4.0,1.0,143.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,12.0,7.0,0.0,96.0,5.0,0.0,1.0,0.0,2.0,2.0,0.11904761904761904,3.0,40.0,120.0,3.3,0.5,80.0,200.0,0.5,0.2777777777777778,11.0
1,1,42,Illinois,3.0,24.0,0.0,3.0,3.0,10.0,0.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,24.0,0.0,35.0,12.0,3.0,5.0,0.0,0.0,0.0,0.09333333333333334,4.5,46.0,207.0,7.8,0.6,194.0,401.0,0.0,0.6,22.0
0,0,3,Akron,0.0,9.0,0.0,2.0,0.0,43.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,43.0,4.0,0.0,2.0,1.0,1.0,2.0,0.1388888888888889,1.7,38.0,64.0,4.6,0.42857142857142855,128.0,192.0,0.0,0.23076923076923078,16.0
1,1,24,Cincinnati,1.0,25.0,0.0,1.0,2.0,28.0,0.0,1.0,6.0,15.0,0.0,2.0,4.0,2.0,14.0,0.0,58.0,2.0,14.0,4.0,1.0,1.0,2.0,0.15873015873015872,3.6,49.0,175.0,9.3,0.6923076923076923,242.0,417.0,0.0,0.5,23.0
0,0,14,UCLA,0.0,0.0,0.0,0.0,2.0,12.0,0.0,3.0,2.0,66.0,0.0,1.0,2.0,4.0,4.0,0.0,78.0,1.0,4.0,2.0,2.0,2.0,4.0,0.15,1.7,36.0,62.0,6.0,0.3076923076923077,156.0,218.0,0.0,0.35294117647058826,12.0
1,1,45,Hawai'i,1.0,9.0,0.0,2.0,5.0,65.0,0.0,2.0,9.0,49.0,0.0,2.0,0.0,4.0,6.0,0.0,92.0,4.0,4.0,5.0,4.0,2.0,6.0,0.12962962962962962,5.3,30.0,159.0,9.1,0.7083333333333334,436.0,595.0,0.6666666666666666,0.5,31.0
0,0,38,Arizona,2.0,0.0,0.0,0.0,3.0,44.0,0.0,3.0,8.0,45.0,0.0,4.0,4.0,0.0,3.0,0.0,98.0,2.0,1.0,4.0,2.0,0.0,2.0,0.11363636363636363,5.6,32.0,178.0,9.3,0.5641025641025641,361.0,539.0,0.0,0.2727272727272727,27.0
0,0,31,Colorado State,1.0,19.0,0.0,2.0,3.0,61.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,41.0,0.0,4.0,2.0,2.0,2.0,4.0,0.09375,4.2,31.0,131.0,8.0,0.6595744680851063,374.0,505.0,0.5,0.4166666666666667,27.0
1,1,52,Colorado,4.0,6.0,0.0,1.0,2.0,32.0,0.0,1.0,10.0,0.0,0.0,2.0,4.0,0.0,6.0,1.0,50.0,2.0,2.0,0.0,0.0,0.0,0.0,0.09302325581395349,6.1,40.0,243.0,11.6,0.65,232.0,475.0,1.0,0.3333333333333333,23.0
1,1,40,Michigan,2.0,40.0,0.0,6.0,3.0,76.0,0.0,3.0,10.0,2.0,0.0,1.0,2.0,8.0,12.0,0.0,82.0,3.0,4.0,8.0,0.0,2.0,2.0,0.14545454545454545,5.2,45.0,233.0,6.7,0.5757575757575758,220.0,453.0,0.0,0.38461538461538464,26.0
0,0,21,Middle Tennessee,1.0,7.0,0.0,1.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,46.0,4.0,2.0,4.0,1.0,1.0,2.0,0.14814814814814814,2.4,28.0,67.0,5.7,0.6341463414634146,234.0,301.0,0.0,0.26666666666666666,16.0
1,1,45,Ohio State,2.0,53.0,0.0,4.0,4.0,67.0,0.0,4.0,9.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0,94.0,4.0,2.0,4.0,0.0,2.0,2.0,0.11290322580645161,4.9,48.0,237.0,8.9,0.7307692307692307,232.0,469.0,0.0,0.5,24.0
0,0,21,Florida Atlantic,1.0,5.0,0.0,3.0,1.0,30.0,0.0,7.0,7.0,0.0,0.0,0.0,4.0,6.0,5.0,0.0,50.0,2.0,4.0,1.0,1.0,0.0,1.0,0.14285714285714285,0.7,33.0,22.0,5.2,0.65,206.0,228.0,1.0,0.29411764705882354,17.0
1,1,42,Tulane,4.0,0.0,0.0,0.0,2.0,29.0,0.0,2.0,6.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,66.0,3.0,8.0,7.0,0.0,1.0,1.0,0.11650485436893204,7.1,49.0,350.0,10.3,0.7894736842105263,195.0,545.0,0.0,0.5833333333333334,28.0
0,0,14,Florida International,1.0,0.0,0.0,0.0,1.0,25.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,94.0,2.0,0.0,2.0,1.0,1.0,2.0,0.11428571428571428,2.3,26.0,59.0,6.1,0.5588235294117647,208.0,267.0,0.0,0.4166666666666667,16.0
0,0,31,Abilene Christian,3.0,0.0,0.0,0.0,1.0,72.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,84.0,2.0,6.0,1.0,0.0,1.0,1.0,0.14285714285714285,5.1,36.0,183.0,7.8,0.6857142857142857,273.0,456.0,0.0,0.5294117647058824,20.0
1,1,51,North Texas,1.0,25.0,0.0,3.0,4.0,214.0,1.0,6.0,15.0,0.0,0.0,0.0,2.0,4.0,10.0,2.0,38.0,4.0,8.0,6.0,1.0,0.0,1.0,0.08888888888888889,5.6,34.0,192.0,10.1,0.7368421052631579,383.0,575.0,0.6666666666666666,0.38461538461538464,26.0
0,0,7,Incarnate Word,0.0,0.0,0.0,0.0,1.0,93.0,0.0,6.0,1.0,46.0,0.0,3.0,0.0,0.0,14.0,0.0,106.0,1.0,4.0,0.0,1.0,0.0,1.0,0.09090909090909091,1.4,20.0,28.0,5.5,0.45454545454545453,181.0,209.0,0.0,0.0,14.0
1,1,35,UTSA,2.0,11.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,14.0,0.0,30.0,8.0,14.0,3.0,2.0,0.0,2.0,0.0896551724137931,6.0,47.0,284.0,5.6,0.7567567567567568,206.0,490.0,0.6666666666666666,0.5714285714285714,28.0
