winner,home,points,school,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns
0,1,31,Baylor,1.0,6.0,0.0,1.0,2.0,145.0,0.0,6.0,11.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,36.0,1.0,1.0,2.0,1.0,1.0,2.0,0.2,3.4,32.0,108.0,9.5,0.6136363636363636,416.0,524.0,0.75,0.4444444444444444,22.0
0,0,9,Northern Iowa,0.0,11.0,0.0,2.0,1.0,24.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,0.0,1.0,1.0,2.0,0.0,2.0,0.11538461538461539,2.9,37.0,106.0,4.9,0.4857142857142857,173.0,279.0,0.6666666666666666,0.2,19.0
1,1,30,Iowa State,1.0,60.0,0.0,2.0,2.0,26.0,0.0,2.0,6.0,88.0,1.0,2.0,0.0,0.0,9.0,1.0,34.0,5.0,5.0,7.0,0.0,0.0,0.0,0.1111111111111111,5.0,27.0,134.0,6.4,0.7777777777777778,116.0,250.0,1.0,0.18181818181818182,10.0
1,1,35,Wyoming,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,3.0,4.0,0.0,47.0,3.0,2.0,9.0,0.0,2.0,2.0,0.2,3.9,44.0,171.0,4.4,0.5294117647058824,149.0,320.0,1.0,0.4,24.0
0,0,33,Texas Tech,1.0,8.0,0.0,1.0,3.0,45.0,0.0,2.0,9.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,47.0,2.0,1.0,4.0,1.0,0.0,1.0,0.10144927536231885,2.8,33.0,93.0,7.2,0.6595744680851063,338.0,431.0,1.0,0.4117647058823529,26.0
0,0,17,Missouri State,1.0,0.0,0.0,0.0,1.0,18.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,51.0,0.0,0.0,3.0,2.0,0.0,2.0,0.12,2.7,27.0,74.0,6.8,0.6666666666666666,143.0,217.0,1.0,0.1111111111111111,10.0
1,1,48,Kansas,4.0,0.0,0.0,0.0,2.0,61.0,0.0,2.0,12.0,12.0,0.0,2.0,0.0,1.0,9.0,0.0,26.0,1.0,2.0,2.0,0.0,1.0,1.0,0.08571428571428572,6.4,38.0,245.0,9.9,0.7857142857142857,276.0,521.0,0.5,0.5454545454545454,27.0
1,0,45,Colorado,2.0,2.0,0.0,1.0,4.0,18.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,46.0,0.0,2.0,3.0,0.0,1.0,1.0,0.17142857142857143,1.6,34.0,55.0,10.9,0.8085106382978723,510.0,565.0,1.0,0.6,30.0
0,1,42,TCU,4.0,0.0,0.0,0.0,2.0,150.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,44.0,4.0,2.0,2.0,2.0,0.0,2.0,0.1282051282051282,7.1,37.0,262.0,6.6,0.5714285714285714,279.0,541.0,0.5,0.5882352941176471,27.0
1,1,38,Penn State,2.0,0.0,0.0,0.0,3.0,19.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,45.0,3.0,3.0,2.0,0.0,0.0,0.0,0.2,4.2,35.0,146.0,11.1,0.7333333333333333,332.0,478.0,1.0,0.3333333333333333,27.0
0,0,15,West Virginia,2.0,4.0,0.0,1.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,41.0,1.0,3.0,2.0,0.0,0.0,0.0,0.09090909090909091,3.7,40.0,146.0,6.0,0.5925925925925926,162.0,308.0,0.5,0.2857142857142857,17.0
0,1,30,New Mexico State,1.0,7.0,0.0,1.0,3.0,38.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,33.0,0.0,2.0,4.0,2.0,1.0,3.0,0.075,5.8,38.0,222.0,9.2,0.5925925925925926,248.0,470.0,1.0,0.2222222222222222,22.0
1,0,41,Massachusetts,4.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,11.0,55.0,1.0,2.0,1.0,0.0,4.0,1.0,42.0,3.0,0.0,2.0,0.0,0.0,0.0,0.11594202898550725,5.3,37.0,197.0,11.3,0.5882352941176471,192.0,389.0,1.0,0.3333333333333333,17.0
1,1,59,Auburn,6.0,67.0,0.0,2.0,1.0,86.0,0.0,3.0,11.0,50.0,1.0,1.0,1.0,0.0,7.0,1.0,32.0,4.0,6.0,0.0,0.0,0.0,0.0,0.1,6.6,44.0,289.0,8.1,0.56,203.0,492.0,0.0,0.6,27.0
0,0,14,Massachusetts,1.0,17.0,0.0,1.0,1.0,55.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,42.0,1.0,2.0,4.0,1.0,1.0,2.0,0.1232876712328767,5.2,27.0,140.0,6.7,0.5833333333333334,161.0,301.0,0.0,0.1111111111111111,11.0
0,0,31,Grambling,2.0,2.0,0.0,1.0,2.0,68.0,0.0,6.0,3.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10588235294117647,3.4,29.0,100.0,8.2,0.6578947368421053,311.0,411.0,0.0,0.5384615384615384,19.0
1,1,35,Hampton,3.0,19.0,0.0,1.0,2.0,54.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.11627906976744186,5.9,47.0,279.0,7.4,0.6666666666666666,155.0,434.0,1.0,0.46153846153846156,26.0
1,1,42,Florida Atlantic,1.0,26.0,0.0,1.0,5.0,37.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,46.0,1.0,1.0,4.0,1.0,1.0,2.0,0.09090909090909091,6.7,32.0,213.0,10.4,0.8148148148148148,280.0,493.0,0.0,0.3333333333333333,22.0
0,0,20,Monmouth,1.0,0.0,0.0,0.0,2.0,31.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,38.0,0.0,1.0,1.0,1.0,0.0,1.0,0.12903225806451613,3.1,36.0,112.0,5.3,0.5531914893617021,249.0,361.0,0.5,0.35,19.0
1,0,51,New Hampshire,1.0,119.0,1.0,2.0,5.0,82.0,0.0,3.0,9.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12396694214876033,4.4,35.0,153.0,10.1,0.6785714285714286,284.0,437.0,1.0,0.46153846153846156,21.0
0,1,17,Stonehill,2.0,2.0,0.0,1.0,0.0,61.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.15,3.5,36.0,125.0,6.1,0.5172413793103449,178.0,303.0,0.5,0.21428571428571427,17.0
0,1,0,Indiana State,0.0,0.0,0.0,0.0,0.0,108.0,0.0,5.0,0.0,35.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.13636363636363635,2.9,35.0,103.0,4.5,0.5,116.0,219.0,0.25,0.2857142857142857,16.0
1,0,27,Eastern Illinois,0.0,0.0,0.0,0.0,2.0,37.0,0.0,2.0,1.0,103.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07272727272727272,3.4,28.0,94.0,7.9,0.6129032258064516,244.0,338.0,0.0,0.4166666666666667,17.0
1,1,45,App State,1.0,0.0,0.0,0.0,5.0,57.0,0.0,2.0,9.0,37.0,0.0,2.0,1.0,1.0,2.0,0.0,28.0,0.0,9.0,5.0,0.0,0.0,0.0,0.1,3.4,43.0,147.0,10.3,0.75,247.0,394.0,1.0,0.3076923076923077,22.0
0,0,24,Gardner-Webb,2.0,27.0,0.0,2.0,1.0,21.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,28.0,2.0,3.0,3.0,2.0,1.0,3.0,0.1,5.0,27.0,134.0,5.0,0.6521739130434783,231.0,365.0,0.6666666666666666,0.4117647058823529,19.0
1,1,45,Furman,4.0,31.0,0.0,2.0,0.0,56.0,0.0,3.0,9.0,110.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.1509433962264151,5.0,39.0,196.0,6.6,0.5517241379310345,190.0,386.0,0.5,0.5625,18.0
0,0,10,Tennessee Tech,0.0,6.0,0.0,4.0,1.0,29.0,0.0,1.0,4.0,9.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.17142857142857143,2.8,31.0,86.0,5.0,0.6190476190476191,212.0,298.0,0.3333333333333333,0.4117647058823529,18.0
1,0,34,William & Mary,2.0,-3.0,0.0,3.0,2.0,50.0,0.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,5.9,46.0,270.0,6.7,0.6296296296296297,182.0,452.0,0.6666666666666666,0.5333333333333333,27.0
0,1,24,Campbell,2.0,16.0,0.0,2.0,1.0,117.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.16216216216216217,2.9,29.0,84.0,8.7,0.8461538461538461,226.0,310.0,1.0,0.25,21.0
1,1,35,UAB,2.0,0.0,0.0,0.0,3.0,41.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,28.0,6.0,1.0,2.0,0.0,1.0,1.0,0.1111111111111111,5.6,30.0,167.0,7.1,0.926829268292683,291.0,458.0,0.0,0.8,31.0
0,0,6,North Carolina A&T,0.0,0.0,0.0,0.0,0.0,70.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,42.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,3.6,41.0,147.0,2.0,0.25,16.0,163.0,0.0,0.3333333333333333,12.0
0,0,10,Presbyterian,1.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11428571428571428,4.2,23.0,97.0,4.1,0.4583333333333333,99.0,196.0,0.0,0.25,11.0
1,1,41,Murray State,3.0,18.0,0.0,2.0,2.0,46.0,0.0,2.0,11.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10588235294117647,5.3,44.0,231.0,10.5,0.5833333333333334,253.0,484.0,1.0,0.5333333333333333,21.0
1,1,24,Arizona State,1.0,0.0,0.0,1.0,2.0,100.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,0.0,2.0,3.0,0.0,0.0,0.0,0.09,4.0,34.0,135.0,7.6,0.5806451612903226,236.0,371.0,1.0,0.2857142857142857,19.0
0,0,21,Southern Utah,1.0,45.0,0.0,3.0,1.0,49.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,38.0,1.0,1.0,4.0,0.0,0.0,0.0,0.11267605633802817,2.8,31.0,87.0,7.7,0.5,139.0,226.0,0.0,0.38461538461538464,11.0
0,0,11,Northern Colorado,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,3.2,26.0,84.0,3.3,0.5625,106.0,190.0,0.6666666666666666,0.3333333333333333,13.0
1,1,31,Abilene Christian,3.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12941176470588237,6.5,41.0,268.0,7.8,0.6206896551724138,225.0,493.0,0.5,0.5454545454545454,28.0
1,1,49,Southern Illinois,3.0,-2.0,0.0,1.0,3.0,15.0,0.0,2.0,7.0,26.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09230769230769231,3.8,44.0,169.0,8.8,0.6666666666666666,263.0,432.0,1.0,0.4166666666666667,23.0
0,0,23,Austin Peay,1.0,5.0,0.0,1.0,2.0,84.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.1,1.7,23.0,39.0,6.3,0.5882352941176471,214.0,253.0,1.0,0.25,18.0
1,1,66,Cincinnati,3.0,34.0,0.0,4.0,6.0,42.0,0.0,2.0,12.0,6.0,0.0,2.0,1.0,3.0,7.0,0.0,32.0,3.0,1.0,2.0,0.0,1.0,1.0,0.12727272727272726,5.2,44.0,229.0,16.2,0.8518518518518519,438.0,667.0,1.0,0.7142857142857143,30.0
0,0,13,Eastern Kentucky,0.0,0.0,0.0,0.0,1.0,118.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,32.0,2.0,0.0,1.0,2.0,1.0,3.0,0.16666666666666666,3.9,32.0,125.0,7.1,0.52,177.0,302.0,0.0,0.2727272727272727,15.0
0,0,27,Chattanooga,1.0,28.0,0.0,4.0,2.0,56.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0967741935483871,4.2,42.0,177.0,6.8,0.4782608695652174,311.0,488.0,0.0,0.3125,29.0
1,1,41,North Alabama,2.0,25.0,0.0,3.0,4.0,56.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08,7.0,35.0,246.0,9.3,0.5517241379310345,271.0,517.0,0.5,0.16666666666666666,21.0
1,1,17,Mercer,1.0,7.0,0.0,3.0,1.0,43.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.13953488372093023,3.2,53.0,170.0,6.8,0.7058823529411765,115.0,285.0,0.6666666666666666,0.375,21.0
0,0,7,North Alabama,1.0,0.0,0.0,1.0,0.0,38.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1095890410958904,4.3,36.0,156.0,3.8,0.5,92.0,248.0,0.4,0.26666666666666666,12.0
0,1,34,McNeese,3.0,0.0,0.0,0.0,0.0,91.0,0.0,1.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,2.4,37.0,89.0,4.6,0.43902439024390244,189.0,278.0,0.75,0.21052631578947367,18.0
1,0,52,Tarleton State,3.0,35.0,0.0,1.0,3.0,55.0,0.0,3.0,10.0,71.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.1267605633802817,5.3,40.0,210.0,10.1,0.5882352941176471,344.0,554.0,0.0,0.6666666666666666,30.0
1,1,63,Montana State,7.0,3.0,0.0,1.0,2.0,14.0,0.0,1.0,9.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,7.7,53.0,407.0,12.8,0.6666666666666666,231.0,638.0,0.5,0.75,29.0
0,0,20,Utah Tech,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.22580645161290322,3.3,15.0,49.0,6.3,0.5121951219512195,260.0,309.0,0.0,0.36363636363636365,16.0
1,1,45,Florida State,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,33.0,4.0,1.0,4.0,1.0,0.0,1.0,0.109375,4.0,34.0,135.0,11.2,0.75,359.0,494.0,1.0,0.6428571428571429,22.0
0,0,24,LSU,2.0,-3.0,0.0,1.0,1.0,51.0,0.0,4.0,6.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,27.0,0.0,4.0,2.0,1.0,1.0,2.0,0.06666666666666667,4.2,27.0,113.0,9.4,0.5945945945945946,346.0,459.0,0.0,0.3,23.0
1,1,38,Miami,3.0,4.0,0.0,3.0,1.0,40.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,3.0,0.0,4.0,1.0,0.0,1.0,0.13333333333333333,6.9,36.0,250.0,9.7,0.8,243.0,493.0,0.0,0.42857142857142855,26.0
0,0,3,Miami (OH),0.0,-2.0,0.0,1.0,0.0,27.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,2.0,25.0,51.0,6.8,0.5416666666666666,164.0,215.0,0.0,0.16666666666666666,9.0
1,1,20,San Diego State,0.0,0.0,0.0,0.0,2.0,44.0,0.0,2.0,8.0,47.0,0.0,3.0,0.0,1.0,3.0,0.0,46.0,2.0,10.0,8.0,0.0,1.0,1.0,0.10526315789473684,5.0,31.0,154.0,5.9,0.6428571428571429,164.0,318.0,0.5,0.25,16.0
0,0,13,Ohio,0.0,13.0,0.0,3.0,1.0,61.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,26.0,0.0,4.0,2.0,3.0,0.0,3.0,0.10909090909090909,3.6,31.0,111.0,5.5,0.5098039215686274,279.0,390.0,1.0,0.4117647058823529,25.0
0,0,10,Long Island University,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,4.0,6.0,0.0,1.0,1.0,0.0,9.0,0.0,24.0,1.0,4.0,1.0,2.0,0.0,2.0,0.125,1.5,22.0,34.0,5.2,0.6363636363636364,172.0,206.0,0.5,0.23076923076923078,13.0
1,1,27,Ohio,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,9.0,29.0,0.0,2.0,0.0,1.0,8.0,0.0,17.0,4.0,8.0,3.0,1.0,1.0,2.0,0.1,4.4,45.0,199.0,6.9,0.8,104.0,303.0,0.0,0.5,18.0
1,1,56,UCF,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.1,8.5,46.0,389.0,9.5,0.7142857142857143,334.0,723.0,1.0,0.6923076923076923,32.0
0,0,6,Kent State,0.0,0.0,0.0,0.0,0.0,80.0,0.0,3.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.13333333333333333,2.6,36.0,94.0,4.5,0.375,145.0,239.0,0.0,0.4117647058823529,15.0
