winner,home,points,school,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns
1,1,45,Baylor,3.0,54.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.11458333333333333,5.2,50.0,261.0,6.7,0.574468085106383,313.0,574.0,1.0,0.5,31.0
0,0,0,SMU,0.0,1.0,0.0,1.0,0.0,131.0,0.0,5.0,0.0,10.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1.0,2.0,3.0,0.1,-1.0,25.0,-24.0,2.3,0.525,91.0,67.0,0.0,0.2222222222222222,7.0
1,0,35,BYU,2.0,24.0,0.0,2.0,3.0,45.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.1,5.5,37.0,205.0,8.6,0.7777777777777778,308.0,513.0,1.0,0.38461538461538464,27.0
0,1,10,UConn,1.0,-1.0,0.0,1.0,0.0,114.0,0.0,6.0,4.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.08888888888888889,2.3,31.0,71.0,5.9,0.5208333333333334,284.0,355.0,0.25,0.47058823529411764,23.0
0,0,31,Western Carolina,2.0,0.0,0.0,2.0,2.0,66.0,0.0,5.0,7.0,10.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.1111111111111111,2.8,29.0,80.0,5.6,0.6911764705882353,378.0,458.0,1.0,0.45,27.0
1,1,36,South Florida,4.0,24.0,0.0,2.0,0.0,86.0,0.0,4.0,12.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.15789473684210525,8.9,33.0,294.0,7.1,0.37037037037037035,191.0,485.0,0.0,0.3076923076923077,13.0
0,0,0,Austin Peay,0.0,2.0,0.0,1.0,0.0,59.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.14754098360655737,3.4,34.0,116.0,1.9,0.375,30.0,146.0,0.0,0.07692307692307693,8.0
1,1,63,Memphis,7.0,112.0,0.0,7.0,2.0,0.0,0.0,0.0,9.0,29.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.10909090909090909,5.5,55.0,303.0,9.0,0.7407407407407407,242.0,545.0,1.0,0.46153846153846156,28.0
0,1,7,Vanderbilt,0.0,26.0,0.0,5.0,0.0,150.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,3.0,4.0,7.0,0.10606060606060606,1.9,29.0,54.0,6.6,0.47058823529411764,224.0,278.0,0.0,0.21428571428571427,13.0
1,0,37,Temple,1.0,6.0,0.0,2.0,2.0,48.0,0.0,2.0,13.0,55.0,0.0,3.0,4.0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.13043478260869565,3.2,45.0,144.0,5.8,0.6388888888888888,207.0,351.0,0.5,0.11764705882352941,17.0
0,0,7,North Carolina Central,0.0,22.0,0.0,2.0,0.0,128.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.10989010989010989,2.3,31.0,70.0,4.7,0.5909090909090909,104.0,174.0,0.0,0.2857142857142857,10.0
1,1,52,East Carolina,3.0,28.0,0.0,4.0,4.0,36.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.1111111111111111,7.4,28.0,208.0,8.1,0.717391304347826,374.0,582.0,1.0,0.25,32.0
1,1,38,Tulsa,0.0,22.0,0.0,2.0,4.0,65.0,0.0,4.0,12.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,2.0,0.0,2.0,0.1,4.3,36.0,154.0,8.3,0.5849056603773585,438.0,592.0,1.0,0.47368421052631576,30.0
0,0,31,Tulane,1.0,0.0,0.0,0.0,3.0,59.0,0.0,3.0,7.0,22.0,0.0,2.0,0.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.09375,8.5,30.0,254.0,6.0,0.5,262.0,516.0,0.0,0.5,22.0
0,0,10,Cal Poly,1.0,12.0,0.0,1.0,0.0,72.0,0.0,4.0,4.0,-4.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.19047619047619047,5.3,49.0,259.0,0.9,0.2857142857142857,6.0,265.0,0.0,0.3333333333333333,14.0
1,1,28,New Mexico State,2.0,16.0,0.0,4.0,2.0,27.0,0.0,2.0,4.0,10.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.1,4.2,47.0,197.0,5.9,0.6666666666666666,158.0,355.0,0.0,0.5625,21.0
0,0,17,Rice,0.0,0.0,0.0,0.0,2.0,29.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.16666666666666666,3.5,40.0,141.0,8.7,0.5769230769230769,226.0,367.0,0.0,0.4,16.0
1,1,48,Notre Dame,4.0,80.0,0.0,5.0,2.0,49.0,0.0,2.0,12.0,6.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,6.7,42.0,281.0,13.4,0.6363636363636364,295.0,576.0,0.0,0.46153846153846156,23.0
0,0,21,Clemson,2.0,-6.0,0.0,2.0,1.0,108.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.075,2.0,43.0,88.0,6.2,0.5454545454545454,203.0,291.0,1.0,0.3333333333333333,15.0
1,1,45,Georgia,5.0,61.0,0.0,8.0,0.0,110.0,1.0,2.0,9.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.12307692307692308,8.0,41.0,328.0,5.0,0.6923076923076923,131.0,459.0,1.0,0.38461538461538464,22.0
0,0,7,Utah State,0.0,6.0,0.0,1.0,1.0,134.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2.0,1.0,3.0,0.11904761904761904,4.2,24.0,100.0,4.1,0.5142857142857142,144.0,244.0,0.0,0.21428571428571427,11.0
1,1,38,Tennessee,2.0,0.0,0.0,0.0,3.0,35.0,0.0,2.0,8.0,23.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.15,2.8,39.0,110.0,6.8,0.7,273.0,383.0,0.0,0.4444444444444444,24.0
1,0,52,Texas A&M,4.0,7.0,0.0,2.0,3.0,32.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08421052631578947,4.3,39.0,169.0,8.5,0.7333333333333333,511.0,680.0,1.0,0.7058823529411765,39.0
0,1,28,South Carolina,0.0,0.0,0.0,0.0,4.0,55.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.19047619047619047,3.0,22.0,67.0,9.1,0.5,366.0,433.0,0.0,0.2222222222222222,23.0
0,0,14,UT Martin,1.0,0.0,0.0,0.0,1.0,74.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2.0,3.0,5.0,0.13725490196078433,3.9,47.0,183.0,6.3,0.6764705882352942,215.0,398.0,1.0,0.2857142857142857,25.0
1,1,59,Kentucky,6.0,13.0,0.0,2.0,1.0,50.0,0.0,2.0,11.0,29.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1016949152542373,8.4,28.0,234.0,12.8,0.6666666666666666,422.0,656.0,0.5,0.5714285714285714,23.0
1,0,37,Florida State,2.0,2.0,0.0,1.0,1.0,19.0,0.0,2.0,13.0,9.0,1.0,1.0,1.0,0,0,0,0,0,0,0,2.0,0.0,2.0,0.11267605633802817,3.4,31.0,106.0,9.3,0.625,370.0,476.0,0.0,0.2857142857142857,23.0
0,1,31,Oklahoma State,3.0,32.0,0.0,2.0,1.0,159.0,0.0,7.0,7.0,14.0,0.0,2.0,0.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.1,3.8,42.0,161.0,7.3,0.5357142857142857,203.0,364.0,0.0,0.5,22.0
0,0,16,Stephen F. Austin,2.0,0.0,0.0,0.0,0.0,105.0,0.0,7.0,4.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.14492753623188406,3.3,21.0,69.0,5.8,0.6153846153846154,225.0,294.0,0.0,0.35714285714285715,14.0
1,1,55,Kansas State,4.0,26.0,0.0,1.0,3.0,105.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.2,4.7,51.0,240.0,7.9,0.6666666666666666,238.0,478.0,1.0,0.5714285714285714,29.0
1,0,34,North Dakota State,4.0,1.0,0.0,2.0,0.0,29.0,0.0,2.0,10.0,30.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.125,6.9,44.0,302.0,7.3,0.6428571428571429,204.0,506.0,0.0,0.6,22.0
0,1,14,Iowa State,2.0,24.0,0.0,2.0,0.0,41.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2.0,0.0,2.0,0.16129032258064516,3.9,26.0,102.0,4.9,0.6451612903225806,151.0,253.0,0.0,0.46153846153846156,16.0
0,0,35,Central Arkansas,3.0,0.0,0.0,0.0,1.0,83.0,0.0,5.0,9.0,38.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.14705882352941177,3.3,54.0,178.0,5.7,0.6,228.0,406.0,1.0,0.2631578947368421,28.0
1,1,42,Texas Tech,2.0,13.0,0.0,3.0,4.0,102.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2.0,0.0,2.0,0.13157894736842105,5.1,36.0,184.0,8.5,0.7358490566037735,452.0,636.0,1.0,0.5454545454545454,35.0
0,0,14,Samford,1.0,-4.0,0.0,1.0,0.0,6.0,0.0,1.0,2.0,55.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.08571428571428572,1.9,47.0,87.0,2.8,0.5,56.0,143.0,0.0,0.3,9.0
1,1,48,TCU,3.0,21.0,0.0,6.0,3.0,41.0,0.0,2.0,12.0,3.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.08888888888888889,4.3,46.0,200.0,7.1,0.66,355.0,555.0,1.0,0.4375,33.0
1,1,33,Alabama,3.0,-1.0,0.0,1.0,0.0,99.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.14285714285714285,5.9,49.0,288.0,7.6,0.7272727272727273,250.0,538.0,0.0,0.5625,30.0
0,0,23,West Virginia,0.0,-1.0,0.0,1.0,1.0,152.0,1.0,4.0,11.0,4.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.10909090909090909,1.2,24.0,28.0,8.1,0.6444444444444445,365.0,393.0,0.0,0.35714285714285715,22.0
0,1,24,New Mexico,3.0,2.0,0.0,2.0,0.0,67.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,2.0,3.0,0.12,7.9,52.0,410.0,7.4,0.5555555555555556,67.0,477.0,0.3333333333333333,0.2727272727272727,20.0
1,0,31,UTEP,3.0,0.0,0.0,0.0,1.0,48.0,0.0,2.0,7.0,19.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,7.5,44.0,330.0,5.3,0.5,116.0,446.0,0.0,0.5,20.0
0,0,13,South Dakota,1.0,18.0,0.0,1.0,0.0,119.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.14285714285714285,4.4,39.0,172.0,5.8,0.5294117647058824,198.0,370.0,0.0,0.4117647058823529,19.0
1,1,62,Oregon,4.0,46.0,1.0,4.0,4.0,53.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.140625,7.7,38.0,293.0,11.9,0.78125,380.0,673.0,0.0,0.7777777777777778,32.0
0,0,0,UC Davis,0.0,0.0,0.0,0.0,0.0,85.0,0.0,5.0,0.0,20.0,0.0,1.0,2.0,0,0,0,0,0,0,0,2.0,1.0,3.0,0.11904761904761904,2.3,27.0,61.0,2.5,0.5454545454545454,54.0,115.0,0.0,0.07692307692307693,6.0
1,1,45,Stanford,1.0,134.0,1.0,5.0,4.0,22.0,0.0,1.0,9.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1.0,2.0,3.0,0.1,4.7,32.0,149.0,10.4,0.7,312.0,461.0,0.0,0.3333333333333333,21.0
0,1,16,Hawai'i,1.0,8.0,0.0,2.0,0.0,86.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1388888888888889,4.0,54.0,217.0,4.8,0.5348837209302325,207.0,424.0,0.5,0.43478260869565216,26.0
1,0,17,Washington,1.0,-1.0,0.0,2.0,1.0,82.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.14285714285714285,3.6,48.0,174.0,6.2,0.38461538461538464,162.0,336.0,0.0,0.3125,19.0
0,1,24,Northwestern,1.0,0.0,0.0,0.0,2.0,60.0,0.0,3.0,6.0,7.0,0.0,2.0,0.0,0,0,0,0,0,0,0,2.0,0.0,2.0,0.0,3.0,36.0,108.0,5.5,0.5333333333333333,246.0,354.0,0.5,0.4,22.0
1,0,31,California,1.0,17.0,0.0,2.0,3.0,58.0,0.0,4.0,7.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,2.0,0.0,2.0,0.1016949152542373,2.5,45.0,114.0,7.7,0.5897435897435898,300.0,414.0,0.6666666666666666,0.47058823529411764,23.0
0,0,14,Portland State,2.0,-5.0,0.0,1.0,0.0,113.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,2.0,3.0,5.0,0.1,5.5,24.0,131.0,3.1,0.37037037037037035,83.0,214.0,1.0,0.0,15.0
1,1,29,Oregon State,1.0,45.0,0.0,3.0,1.0,70.0,0.0,3.0,17.0,28.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.1092436974789916,4.8,37.0,176.0,7.3,0.5777777777777777,328.0,504.0,1.0,0.21428571428571427,25.0
1,1,28,Nevada,3.0,17.0,0.0,3.0,1.0,20.0,0.0,1.0,4.0,8.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.21052631578947367,4.4,55.0,244.0,7.4,0.7317073170731707,303.0,547.0,0.0,0.6363636363636364,30.0
0,0,19,Southern Utah,1.0,6.0,0.0,6.0,1.0,37.0,0.0,2.0,1.0,85.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.15,7.1,22.0,156.0,5.3,0.5952380952380952,224.0,380.0,0.0,0.21428571428571427,16.0
1,0,41,Rutgers,3.0,7.0,0.0,1.0,2.0,131.0,0.0,6.0,11.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.10256410256410256,5.0,43.0,215.0,10.4,0.5925925925925926,281.0,496.0,1.0,0.42857142857142855,22.0
0,1,38,Washington State,0.0,5.0,0.0,3.0,5.0,155.0,0.0,7.0,8.0,9.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.11688311688311688,0.4,14.0,6.0,9.5,0.7142857142857143,532.0,538.0,0.0,0.6153846153846154,22.0
0,0,13,Fresno State,2.0,0.0,0.0,0.0,0.0,72.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,4.0,0.0,4.0,0.10638297872340426,4.8,33.0,157.0,4.4,0.5,160.0,317.0,0.6666666666666666,0.15384615384615385,17.0
1,1,52,USC,3.0,10.0,0.0,1.0,4.0,43.0,0.0,3.0,10.0,60.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.11842105263157894,4.3,64.0,277.0,10.3,0.6829268292682927,424.0,701.0,0.6,0.6111111111111112,37.0
0,0,21,Arkansas,1.0,11.0,0.0,2.0,2.0,15.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.1,5.3,29.0,153.0,5.6,0.5806451612903226,175.0,328.0,0.0,0.18181818181818182,20.0
1,1,45,Auburn,3.0,31.0,0.0,2.0,2.0,51.0,0.0,2.0,9.0,33.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.09859154929577464,6.3,48.0,302.0,13.3,0.7272727272727273,293.0,595.0,0.0,0.6428571428571429,27.0
0,0,24,Wisconsin,3.0,-3.0,0.0,1.0,0.0,31.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,2.0,0.11538461538461539,6.9,39.0,268.0,2.1,0.3333333333333333,50.0,318.0,1.0,0.26666666666666666,14.0
1,1,28,LSU,1.0,16.0,0.0,3.0,2.0,117.0,0.0,5.0,8.0,8.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.14,2.7,47.0,126.0,11.4,0.42857142857142855,239.0,365.0,1.0,0.35294117647058826,17.0
1,0,42,Marshall,3.0,36.0,0.0,3.0,3.0,109.0,0.0,4.0,6.0,22.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.09183673469387756,4.8,36.0,171.0,8.2,0.625,261.0,432.0,0.3333333333333333,0.3333333333333333,20.0
0,1,27,Miami (OH),0.0,108.0,0.0,2.0,3.0,77.0,0.0,5.0,9.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.11214953271028037,2.8,36.0,100.0,6.5,0.4897959183673469,318.0,418.0,0.2,0.2631578947368421,22.0
0,1,14,Kent State,0.0,15.0,0.0,3.0,2.0,41.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.18181818181818182,1.4,22.0,31.0,6.4,0.7317073170731707,264.0,295.0,0.0,0.42857142857142855,17.0
1,0,17,Ohio,0.0,18.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,4.0,4.0,0.2,4.0,44.0,175.0,10.9,0.75,262.0,437.0,1.0,0.5,20.0
0,0,0,Howard,0.0,3.0,0.0,1.0,0.0,75.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.10416666666666667,2.9,51.0,148.0,2.6,0.46153846153846156,68.0,216.0,0.3333333333333333,0.16666666666666666,15.0
1,1,41,Akron,1.0,35.0,0.0,2.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4.0,28.0,113.0,9.1,0.6363636363636364,400.0,513.0,0.0,0.4166666666666667,24.0
0,0,20,New Hampshire,1.0,0.0,0.0,1.0,2.0,33.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.18181818181818182,1.2,31.0,37.0,7.5,0.6888888888888889,338.0,375.0,0.0,0.5882352941176471,24.0
1,1,54,Toledo,3.0,0.0,0.0,1.0,4.0,34.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08108108108108109,6.8,45.0,306.0,10.3,0.7142857142857143,360.0,666.0,0.0,0.6923076923076923,34.0
0,1,20,Virginia,0.0,0.0,0.0,3.0,2.0,12.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,2.0,1.0,3.0,0.2,3.1,39.0,120.0,5.9,0.6444444444444445,266.0,386.0,0.6666666666666666,0.391304347826087,17.0
1,0,28,UCLA,1.0,55.0,0.0,4.0,0.0,49.0,0.0,4.0,4.0,57.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.13793103448275862,3.0,39.0,116.0,7.1,0.5882352941176471,242.0,358.0,0.0,0.3888888888888889,16.0
0,0,14,Idaho State,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.16666666666666666,4.1,44.0,179.0,4.0,0.525,158.0,337.0,0.0,0.42857142857142855,21.0
1,1,56,Utah,5.0,82.0,1.0,6.0,1.0,100.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.12962962962962962,5.2,46.0,238.0,11.0,0.6875,351.0,589.0,1.0,0.5714285714285714,27.0
0,0,14,Weber State,1.0,44.0,0.0,2.0,1.0,76.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.12162162162162163,4.8,32.0,152.0,5.4,0.4827586206896552,156.0,308.0,0.0,0.3333333333333333,14.0
1,1,45,Arizona State,4.0,-1.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.13333333333333333,5.9,45.0,267.0,7.8,0.6153846153846154,303.0,570.0,1.0,0.5294117647058824,32.0
0,0,13,UNLV,0.0,0.0,0.0,0.0,1.0,101.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.109375,3.8,31.0,119.0,6.1,0.5365853658536586,252.0,371.0,0.0,0.26666666666666666,20.0
1,1,58,Arizona,3.0,19.0,0.0,4.0,4.0,37.0,0.0,2.0,16.0,14.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1111111111111111,7.4,48.0,353.0,9.4,0.5652173913043478,434.0,787.0,1.0,0.5238095238095238,32.0
1,0,31,Colorado State,3.0,0.0,0.0,0.0,1.0,87.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.09523809523809523,5.9,45.0,266.0,5.8,0.5652173913043478,134.0,400.0,1.0,0.45454545454545453,27.0
0,1,17,Colorado,0.0,35.0,0.0,4.0,2.0,42.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.09230769230769231,3.9,34.0,134.0,6.2,0.6153846153846154,241.0,375.0,0.5,0.3333333333333333,22.0
0,0,7,Savannah St,1.0,0.0,0.0,0.0,0.0,147.0,0.0,9.0,1.0,13.0,0.0,1.0,2.0,0,0,0,0,0,0,0,1.0,2.0,3.0,0.136986301369863,4.1,35.0,145.0,2.7,0.4838709677419355,84.0,229.0,0.0,0.2857142857142857,13.0
1,1,61,Middle Tennessee,6.0,62.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,1.0,2.0,3.0,0.12857142857142856,5.0,46.0,228.0,14.6,0.85,291.0,519.0,0.0,0.9,22.0
1,1,55,Nebraska,5.0,19.0,0.0,4.0,2.0,14.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,8.7,57.0,498.0,8.2,0.4857142857142857,286.0,784.0,0.0,0.6666666666666666,35.0
0,0,7,Florida Atlantic,0.0,0.0,0.0,0.0,1.0,105.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.13636363636363635,3.5,30.0,105.0,3.2,0.36666666666666664,95.0,200.0,0.0,0.26666666666666666,13.0
