winner,home,points,school,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns
1,1,31,North Carolina,3.0,93.0,0.0,6.0,1.0,59.0,0.0,3.0,7.0,26.0,0.0,1.0,0.0,0.0,11.0,0.0,41.0,7.0,9.0,5.0,2.0,1.0,3.0,0.0989010989010989,4.6,35.0,160.0,8.7,0.7428571428571429,303.0,463.0,1.0,0.38461538461538464,23.0
1,1,48,Oklahoma,1.0,79.0,0.0,4.0,5.0,0.0,0.0,0.0,12.0,42.0,0.0,1.0,0.0,0.0,9.0,0.0,22.0,4.0,3.0,3.0,1.0,0.0,1.0,0.12,3.5,35.0,124.0,13.4,0.8333333333333334,484.0,608.0,0.0,0.5,27.0
0,0,0,Missouri State,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,11.0,0.0,39.0,4.0,0.0,1.0,1.0,0.0,1.0,0.12162162162162163,2.4,23.0,55.0,3.5,0.43478260869565216,81.0,136.0,0.0,0.0,7.0
0,0,0,South Florida,0.0,0.0,0.0,0.0,0.0,129.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,45.0,0.0,1.0,2.0,0.0,0.0,0.0,0.1,3.2,33.0,106.0,4.5,0.42857142857142855,125.0,231.0,0.2,0.13333333333333333,11.0
1,1,52,Notre Dame,6.0,62.0,1.0,2.0,0.0,14.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,43.0,2.0,8.0,6.0,0.0,0.0,0.0,0.08333333333333333,6.2,45.0,280.0,7.0,0.6190476190476191,148.0,428.0,1.0,0.5714285714285714,21.0
0,0,7,Tulsa,0.0,2.0,0.0,2.0,1.0,40.0,0.0,2.0,1.0,7.0,0.0,1.0,1.0,0.0,14.0,0.0,56.0,6.0,2.0,1.0,1.0,0.0,1.0,0.125,3.5,32.0,111.0,5.9,0.6428571428571429,164.0,275.0,0.25,0.0,15.0
1,1,16,Oklahoma State,1.0,40.0,0.0,2.0,0.0,26.0,0.0,2.0,10.0,26.0,0.0,1.0,0.0,0.0,7.0,0.0,40.0,1.0,5.0,3.0,1.0,1.0,2.0,0.11764705882352941,2.9,49.0,144.0,6.9,0.7,138.0,282.0,0.0,0.4,19.0
0,0,13,Abilene Christian,1.0,27.0,0.0,1.0,0.0,33.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,36.0,2.0,2.0,3.0,0.0,2.0,2.0,0.10714285714285714,2.9,36.0,104.0,9.3,0.6363636363636364,204.0,308.0,0.6666666666666666,0.16666666666666666,15.0
1,1,17,UTEP,2.0,-1.0,0.0,1.0,0.0,25.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,35.0,1.0,1.0,3.0,0.0,0.0,0.0,0.06896551724137931,2.9,34.0,98.0,7.8,0.6,195.0,293.0,0.5,0.3333333333333333,17.0
0,1,24,Western Kentucky,0.0,-1.0,0.0,1.0,3.0,73.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.0,1.0,1.0,7.0,0.0,0.0,0.0,0.10526315789473684,3.5,28.0,98.0,7.7,0.72,193.0,291.0,1.0,0.3,18.0
1,0,30,Liberty,4.0,23.0,0.0,2.0,0.0,68.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0898876404494382,6.1,58.0,354.0,6.3,0.6190476190476191,133.0,487.0,0.75,0.35714285714285715,27.0
1,0,47,Troy,3.0,0.0,0.0,0.0,3.0,82.0,0.0,4.0,9.0,20.0,0.0,3.0,0.0,0.0,5.0,0.0,45.0,1.0,0.0,6.0,1.0,1.0,2.0,0.08888888888888889,4.4,55.0,240.0,6.7,0.7105263157894737,256.0,496.0,1.0,0.6842105263157895,30.0
0,1,14,Middle Tennessee,1.0,10.0,0.0,1.0,1.0,63.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,60.0,4.0,3.0,3.0,3.0,0.0,3.0,0.14285714285714285,3.1,28.0,87.0,4.5,0.6176470588235294,154.0,241.0,0.3333333333333333,0.42857142857142855,15.0
1,0,65,SMU,4.0,1.0,0.0,2.0,4.0,100.0,0.0,4.0,17.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,44.0,1.0,2.0,4.0,0.0,0.0,0.0,0.10810810810810811,7.2,51.0,366.0,10.4,0.7272727272727273,344.0,710.0,0.5,0.42857142857142855,33.0
0,1,35,North Texas,2.0,0.0,0.0,2.0,3.0,101.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,48.0,1.0,0.0,2.0,1.0,1.0,2.0,0.13402061855670103,4.0,53.0,212.0,9.0,0.5,305.0,517.0,0.3333333333333333,0.47058823529411764,25.0
0,0,10,Stephen F. Austin,0.0,0.0,0.0,0.0,1.0,49.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,53.0,1.0,3.0,3.0,0.0,1.0,1.0,0.1111111111111111,2.1,28.0,59.0,8.6,0.6363636363636364,285.0,344.0,1.0,0.16666666666666666,15.0
1,1,24,UTSA,2.0,0.0,0.0,1.0,1.0,16.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,31.0,3.0,3.0,6.0,1.0,1.0,2.0,0.1076923076923077,4.8,48.0,229.0,7.5,0.6388888888888888,269.0,498.0,0.0,0.6842105263157895,25.0
0,1,30,Southern Miss,1.0,0.0,0.0,0.0,3.0,149.0,0.0,5.0,6.0,15.0,0.0,1.0,0.0,0.0,6.0,0.0,35.0,3.0,2.0,4.0,1.0,0.0,1.0,0.1111111111111111,4.7,29.0,137.0,7.7,0.7419354838709677,240.0,377.0,0.5,0.5833333333333334,20.0
1,0,31,Louisiana Tech,0.0,0.0,0.0,0.0,4.0,66.0,0.0,3.0,7.0,23.0,0.0,1.0,0.0,0.0,6.0,0.0,22.0,2.0,0.0,0.0,1.0,0.0,1.0,0.14583333333333334,3.9,42.0,163.0,6.2,0.6857142857142857,218.0,381.0,0.6666666666666666,0.625,26.0
0,0,20,Austin Peay,2.0,0.0,0.0,1.0,0.0,46.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,41.0,2.0,0.0,4.0,1.0,0.0,1.0,0.1320754716981132,3.8,37.0,140.0,5.5,0.5641025641025641,213.0,353.0,0.8,0.3684210526315789,18.0
1,1,55,Cincinnati,5.0,7.0,0.0,2.0,3.0,31.0,0.0,2.0,7.0,31.0,0.0,1.0,0.0,0.0,9.0,0.0,38.0,1.0,1.0,4.0,0.0,1.0,1.0,0.1111111111111111,6.7,41.0,276.0,9.6,0.6538461538461539,249.0,525.0,1.0,0.6,24.0
0,1,21,Georgia Tech,2.0,0.0,0.0,0.0,1.0,93.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,7.0,0.0,49.0,2.0,2.0,3.0,2.0,3.0,5.0,0.14285714285714285,5.2,44.0,227.0,6.6,0.4864864864864865,244.0,471.0,0.3333333333333333,0.4666666666666667,23.0
1,0,49,UCF,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,9.0,0.0,2.0,3.0,0.0,6.0,0.0,45.0,0.0,4.0,2.0,1.0,1.0,2.0,0.1568627450980392,4.8,51.0,243.0,10.2,0.6585365853658537,417.0,660.0,0.3333333333333333,0.625,31.0
0,1,24,Tulane,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,54.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1,6.0,44.0,265.0,4.3,0.4,108.0,373.0,0.5,0.16666666666666666,18.0
1,0,27,Navy,2.0,2.0,0.0,1.0,1.0,36.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,6.0,0.0,46.0,1.0,1.0,4.0,0.0,0.0,0.0,0.06666666666666667,3.6,56.0,204.0,12.2,0.5833333333333334,146.0,350.0,0.5,0.3125,17.0
0,1,31,Georgia State,3.0,14.0,0.0,3.0,1.0,22.0,0.0,1.0,7.0,22.0,0.0,2.0,0.0,0.0,8.0,0.0,54.0,1.0,1.0,7.0,1.0,1.0,2.0,0.15789473684210525,4.3,52.0,223.0,5.0,0.5641025641025641,196.0,419.0,0.0,0.4,26.0
1,0,34,Louisiana,3.0,9.0,0.0,6.0,2.0,83.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,65.0,2.0,0.0,4.0,2.0,0.0,2.0,0.07407407407407407,6.2,39.0,240.0,7.5,0.5675675675675675,279.0,519.0,0.5,0.21428571428571427,23.0
1,0,38,Texas State,2.0,1.0,0.0,1.0,2.0,25.0,0.0,2.0,8.0,100.0,1.0,1.0,1.0,0.0,6.0,1.0,38.0,2.0,6.0,5.0,0.0,1.0,1.0,0.08571428571428572,3.7,38.0,142.0,12.2,0.6666666666666666,256.0,398.0,0.0,0.5,20.0
0,1,17,UL Monroe,0.0,17.0,0.0,2.0,2.0,33.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,32.0,2.0,3.0,2.0,1.0,1.0,2.0,0.10638297872340426,2.6,26.0,67.0,7.1,0.660377358490566,377.0,444.0,0.6,0.26666666666666666,25.0
