winner,home,points,school,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns
0,0,10,Florida International,1.0,15.0,0.0,2.0,0.0,110.0,0.0,6.0,4.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,1.0,1.0,2.0,0.125,2.3,40.0,91.0,3.6,0.45454545454545453,80.0,171.0,0.3333333333333333,0.23529411764705882,9.0
1,1,43,Maryland,2.0,0.0,0.0,1.0,3.0,70.0,0.0,3.0,13.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.2,6.0,42.0,251.0,11.2,0.8620689655172413,325.0,576.0,0.0,0.3076923076923077,26.0
1,0,22,Texas State,1.0,29.0,0.0,1.0,1.0,13.0,0.0,2.0,2.0,27.0,0.0,2.0,4.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.1,1.8,41.0,73.0,6.4,0.6666666666666666,134.0,207.0,0.0,0.3125,13.0
0,1,15,Southern Miss,0.0,52.0,0.0,2.0,1.0,114.0,0.0,4.0,7.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,2.0,4.0,6.0,0.2,1.0,24.0,23.0,7.1,0.5283018867924528,377.0,400.0,0.0,0.2857142857142857,15.0
0,0,38,Old Dominion,2.0,5.0,0.0,1.0,3.0,45.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.11428571428571428,3.9,23.0,90.0,7.1,0.75,370.0,460.0,0.0,0.5714285714285714,26.0
1,1,52,East Carolina,1.0,35.0,0.0,2.0,5.0,23.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.10588235294117647,1.5,22.0,34.0,8.3,0.8518518518518519,447.0,481.0,0.0,0.7058823529411765,26.0
1,1,34,Troy,3.0,0.0,0.0,1.0,1.0,50.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.08333333333333333,4.6,39.0,178.0,9.7,0.9090909090909091,319.0,497.0,1.0,0.46153846153846156,25.0
0,0,31,UAB,0.0,0.0,0.0,0.0,3.0,205.0,1.0,6.0,7.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.13541666666666666,3.6,30.0,108.0,9.7,0.6,339.0,447.0,0.6666666666666666,0.15384615384615385,19.0
1,1,34,Bowling Green,3.0,76.0,1.0,3.0,0.0,29.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.1,4.4,53.0,233.0,5.8,0.42857142857142855,163.0,396.0,1.0,0.23076923076923078,23.0
0,0,7,Tulsa,0.0,15.0,0.0,4.0,1.0,120.0,0.0,6.0,1.0,11.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.16,2.1,24.0,51.0,5.4,0.4878048780487805,222.0,273.0,0.0,0.35294117647058826,12.0
0,0,7,Jackson State,1.0,8.0,0.0,3.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4.0,2.0,6.0,0.11538461538461539,2.3,48.0,112.0,8.4,0.5172413793103449,244.0,356.0,1.0,0.45,18.0
1,1,34,Tulane,2.0,10.0,0.0,2.0,2.0,47.0,0.0,2.0,10.0,24.0,0.0,4.0,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.14814814814814814,3.7,43.0,158.0,9.4,0.4375,150.0,308.0,0.0,0.4166666666666667,16.0
0,0,26,Kentucky,2.0,54.0,0.0,2.0,1.0,74.0,0.0,3.0,8.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.14492753623188406,6.8,32.0,216.0,7.3,0.6428571428571429,203.0,419.0,1.0,0.4,15.0
1,1,35,Western Kentucky,4.0,17.0,0.0,4.0,1.0,41.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.14285714285714285,5.3,41.0,216.0,8.0,0.7941176470588235,271.0,487.0,1.0,0.2,22.0
