winner,home,points,school,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns
1,1,42,Eastern Michigan,3.0,0.0,0.0,0.0,3.0,110.0,0.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,36.0,1.0,2.0,4.0,1.0,1.0,2.0,0.1016949152542373,3.8,33.0,124.0,9.0,0.7,271.0,395.0,0.0,0.5454545454545454,23.0
0,0,34,Eastern Kentucky,1.0,0.0,0.0,0.0,3.0,44.0,0.0,2.0,10.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,39.0,3.0,0.0,4.0,1.0,1.0,2.0,0.1111111111111111,5.0,28.0,141.0,6.9,0.6862745098039216,351.0,492.0,1.0,0.6666666666666666,29.0
0,0,3,Oregon,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,1.0,2.0,0.0,2.0,0.14285714285714285,4.5,31.0,140.0,4.7,0.5675675675675675,173.0,313.0,0.6666666666666666,0.4666666666666667,21.0
1,1,49,Georgia,4.0,0.0,0.0,0.0,3.0,36.0,0.0,1.0,7.0,22.0,0.0,2.0,0.0,0.0,3.0,0.0,42.0,0.0,0.0,3.0,0.0,0.0,0.0,0.09333333333333334,5.3,25.0,132.0,11.9,0.8108108108108109,439.0,571.0,0.0,0.9,26.0
0,0,26,Utah,2.0,10.0,0.0,1.0,1.0,35.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,32.0,0.0,4.0,0.0,1.0,0.0,1.0,0.2,5.9,39.0,230.0,6.8,0.6875,216.0,446.0,0.0,0.6153846153846154,25.0
1,1,29,Florida,4.0,0.0,0.0,0.0,0.0,81.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,36.0,0.0,5.0,2.0,0.0,1.0,1.0,0.18421052631578946,7.3,39.0,283.0,7.0,0.7083333333333334,168.0,451.0,1.0,0.5833333333333334,23.0
0,0,10,Ball State,0.0,0.0,0.0,0.0,1.0,78.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,45.0,1.0,0.0,2.0,2.0,1.0,3.0,0.14457831325301204,2.7,27.0,74.0,6.3,0.627906976744186,269.0,343.0,0.0,0.35714285714285715,17.0
1,1,59,Tennessee,5.0,0.0,0.0,0.0,3.0,16.0,0.0,2.0,11.0,5.0,0.0,2.0,0.0,4.0,2.0,0.0,30.0,0.0,7.0,5.0,0.0,1.0,1.0,0.125,4.3,51.0,218.0,10.0,0.7714285714285715,351.0,569.0,1.0,0.38461538461538464,32.0
0,0,14,Georgia State,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,2.0,0.0,0.0,7.0,0.0,50.0,3.0,6.0,4.0,1.0,0.0,1.0,0.10666666666666667,5.0,40.0,200.0,3.8,0.2413793103448276,111.0,311.0,0.3333333333333333,0.29411764705882354,14.0
1,1,35,South Carolina,1.0,98.0,2.0,7.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,6.0,2.0,41.0,0.0,6.0,9.0,2.0,0.0,2.0,0.07142857142857142,2.5,32.0,79.0,6.1,0.6216216216216216,227.0,306.0,1.0,0.21428571428571427,19.0
0,0,13,Miami (OH),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0,2.0,4.0,0.0,23.0,4.0,2.0,1.0,0.0,1.0,1.0,0.15555555555555556,3.5,32.0,111.0,5.6,0.6875,179.0,290.0,0.75,0.21428571428571427,17.0
1,1,37,Kentucky,0.0,25.0,0.0,2.0,3.0,121.0,1.0,2.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,30.0,3.0,1.0,4.0,1.0,0.0,1.0,0.13333333333333333,1.9,26.0,50.0,9.5,0.65625,303.0,353.0,0.0,0.25,20.0
0,1,10,Hawai'i,1.0,0.0,0.0,0.0,0.0,89.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44.0,0.0,0.0,5.0,0.0,2.0,2.0,0.1111111111111111,4.2,26.0,108.0,4.5,0.509090909090909,250.0,358.0,0.0,0.3125,20.0
1,0,63,Vanderbilt,5.0,1.0,0.0,1.0,2.0,16.0,0.0,1.0,9.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,54.0,3.0,0.0,3.0,0.0,0.0,0.0,0.08333333333333333,9.2,44.0,404.0,7.0,0.5714285714285714,197.0,601.0,0.2,0.45454545454545453,28.0
0,0,31,Elon,2.0,71.0,0.0,5.0,2.0,41.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,31.0,0.0,2.0,3.0,0.0,1.0,1.0,0.1111111111111111,3.6,42.0,152.0,10.1,0.5882352941176471,343.0,495.0,0.0,0.26666666666666666,23.0
1,1,42,Vanderbilt,2.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,43.0,1.0,3.0,3.0,0.0,0.0,0.0,0.12962962962962962,5.4,33.0,179.0,8.4,0.6206896551724138,245.0,424.0,0.0,0.38461538461538464,17.0
0,0,44,Central Michigan,2.0,-5.0,0.0,2.0,4.0,58.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,39.0,1.0,0.0,4.0,1.0,0.0,1.0,0.10294117647058823,3.1,39.0,122.0,8.7,0.7346938775510204,424.0,546.0,0.5,0.26666666666666666,31.0
1,1,58,Oklahoma State,4.0,11.0,0.0,2.0,4.0,85.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,53.0,2.0,0.0,6.0,0.0,0.0,0.0,0.1111111111111111,3.9,32.0,125.0,9.9,0.6829268292682927,406.0,531.0,0.0,0.25,28.0
0,0,0,South Dakota,0.0,2.0,0.0,1.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,46.0,4.0,0.0,0.0,1.0,0.0,1.0,0.12,3.7,35.0,131.0,4.1,0.5294117647058824,139.0,270.0,0.0,0.3125,13.0
1,1,34,Kansas State,4.0,29.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,46.0,4.0,1.0,2.0,0.0,0.0,0.0,0.11764705882352941,6.6,45.0,297.0,5.0,0.7894736842105263,95.0,392.0,0.5,0.35714285714285715,19.0
0,0,10,UAlbany,0.0,0.0,0.0,0.0,1.0,31.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,43.0,2.0,1.0,2.0,0.0,1.0,1.0,0.1388888888888889,2.9,30.0,87.0,5.0,0.43333333333333335,150.0,237.0,0.0,0.29411764705882354,10.0
1,1,69,Baylor,7.0,130.0,1.0,6.0,2.0,39.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,29.0,2.0,4.0,9.0,0.0,0.0,0.0,0.10666666666666667,6.3,41.0,259.0,11.6,0.8148148148148148,314.0,573.0,0.5,0.6363636363636364,29.0
0,0,10,Southeast Missouri State,0.0,-7.0,0.0,1.0,1.0,32.0,0.0,3.0,4.0,27.0,0.0,1.0,0.0,1.0,3.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09,4.5,22.0,98.0,5.8,0.5,222.0,320.0,0.5,0.3333333333333333,15.0
1,1,42,Iowa State,2.0,-2.0,0.0,1.0,4.0,40.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,31.0,0.0,8.0,7.0,1.0,0.0,1.0,0.15,4.9,36.0,176.0,9.5,0.8064516129032258,293.0,469.0,1.0,0.6666666666666666,26.0
0,0,10,Murray State,0.0,0.0,0.0,1.0,1.0,40.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,47.0,1.0,1.0,2.0,0.0,0.0,0.0,0.10909090909090909,1.2,41.0,50.0,9.0,0.391304347826087,208.0,258.0,0.0,0.2222222222222222,10.0
1,1,63,Texas Tech,3.0,55.0,0.0,5.0,6.0,71.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,39.0,4.0,1.0,3.0,1.0,0.0,1.0,0.13846153846153847,4.6,29.0,133.0,13.1,0.75,472.0,605.0,0.0,0.6,29.0
0,0,10,Tennessee Tech,0.0,0.0,0.0,0.0,1.0,26.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,37.0,0.0,0.0,2.0,1.0,0.0,1.0,0.21052631578947367,2.2,43.0,93.0,3.7,0.5769230769230769,97.0,190.0,1.0,0.23529411764705882,14.0
1,1,56,Kansas,6.0,-3.0,0.0,1.0,1.0,38.0,0.0,1.0,8.0,11.0,0.0,1.0,0.0,2.0,12.0,0.0,43.0,5.0,2.0,1.0,1.0,2.0,3.0,0.1,9.9,30.0,297.0,10.8,0.8421052631578947,205.0,502.0,0.0,0.75,21.0
0,1,13,Colorado,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.16666666666666666,3.9,29.0,113.0,5.7,0.6341463414634146,235.0,348.0,0.0,0.4,20.0
1,0,38,TCU,4.0,72.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,40.0,2.0,5.0,7.0,0.0,0.0,0.0,0.11666666666666667,9.2,30.0,275.0,6.0,0.6521739130434783,138.0,413.0,1.0,0.45454545454545453,17.0
1,1,38,Pittsburgh,3.0,3.0,0.0,1.0,1.0,43.0,0.0,2.0,8.0,56.0,1.0,1.0,1.0,2.0,8.0,1.0,46.0,3.0,7.0,9.0,0.0,1.0,1.0,0.10526315789473684,1.9,39.0,76.0,12.8,0.6666666666666666,308.0,384.0,0.0,0.4166666666666667,20.0
0,0,31,West Virginia,2.0,25.0,0.0,2.0,2.0,31.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,33.0,5.0,3.0,3.0,1.0,1.0,2.0,0.1527777777777778,5.6,34.0,190.0,5.4,0.575,214.0,404.0,0.0,0.47058823529411764,22.0
1,1,42,Tulane,4.0,41.0,0.0,2.0,2.0,23.0,0.0,3.0,6.0,21.0,0.0,3.0,0.0,1.0,5.0,0.0,55.0,2.0,0.0,0.0,0.0,1.0,1.0,0.12,5.0,39.0,196.0,7.9,0.5909090909090909,173.0,369.0,0.25,0.375,20.0
0,0,10,Massachusetts,1.0,0.0,0.0,0.0,0.0,64.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,45.0,0.0,0.0,2.0,3.0,0.0,3.0,0.09090909090909091,3.4,58.0,200.0,1.5,0.36363636363636365,17.0,217.0,0.6666666666666666,0.3888888888888889,14.0
0,0,28,Howard,0.0,0.0,0.0,0.0,4.0,20.0,0.0,2.0,2.0,27.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.08333333333333333,2.3,39.0,91.0,10.3,0.6363636363636364,339.0,430.0,0.3333333333333333,0.46153846153846156,21.0
1,1,31,Hampton,2.0,0.0,0.0,1.0,2.0,14.0,0.0,2.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.10810810810810811,9.1,27.0,246.0,7.4,0.5625,238.0,484.0,0.0,0.3,21.0
1,1,31,New Hampshire,2.0,73.0,0.0,3.0,0.0,42.0,0.0,3.0,7.0,25.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.12698412698412698,3.1,26.0,81.0,7.8,0.5142857142857142,272.0,353.0,0.0,0.38461538461538464,16.0
0,0,21,Monmouth,2.0,0.0,0.0,0.0,1.0,39.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.11764705882352941,1.7,37.0,62.0,6.9,0.6341463414634146,281.0,343.0,0.6,0.3333333333333333,20.0
1,1,41,Weber State,5.0,131.0,0.0,6.0,0.0,50.0,0.0,2.0,11.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,3.8,47.0,178.0,5.5,0.5666666666666667,165.0,343.0,0.3333333333333333,0.47058823529411764,19.0
0,0,5,Western Oregon,0.0,0.0,0.0,0.0,0.0,70.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.13333333333333333,0.1,24.0,3.0,3.8,0.4411764705882353,129.0,132.0,0.25,0.14285714285714285,10.0
0,1,30,Bloomsburg,3.0,2.0,0.0,1.0,0.0,47.0,0.0,3.0,12.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016949152542373,3.3,54.0,180.0,3.7,0.5384615384615384,48.0,228.0,0.0,0.4375,19.0
1,0,33,Stonehill,2.0,0.0,0.0,0.0,1.0,50.0,0.0,4.0,13.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.11764705882352941,5.0,40.0,199.0,6.0,0.5,254.0,453.0,1.0,0.5555555555555556,26.0
0,1,21,South Florida,2.0,0.0,0.0,0.0,0.0,239.0,1.0,8.0,3.0,12.0,0.0,1.0,0.0,0.0,7.0,1.0,46.0,1.0,1.0,2.0,1.0,0.0,1.0,0.12,4.0,27.0,107.0,5.7,0.5666666666666667,172.0,279.0,0.4,0.25,12.0
1,0,50,BYU,3.0,7.0,0.0,1.0,2.0,19.0,0.0,1.0,12.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,35.0,1.0,0.0,2.0,1.0,0.0,1.0,0.11428571428571428,8.4,37.0,312.0,8.2,0.78125,261.0,573.0,1.0,0.5384615384615384,27.0
0,0,17,Stephen F. Austin,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.08571428571428572,2.4,29.0,70.0,4.7,0.4827586206896552,135.0,205.0,0.3333333333333333,0.4,13.0
1,1,42,Jacksonville State,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.12,6.1,47.0,285.0,10.5,0.5789473684210527,199.0,484.0,0.5,0.6363636363636364,24.0
0,0,17,Davidson,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.13725490196078433,3.5,67.0,233.0,5.7,0.5,57.0,290.0,0.5,0.5882352941176471,22.0
1,1,35,Jacksonville State,3.0,22.0,0.0,2.0,2.0,94.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.13333333333333333,5.1,31.0,158.0,7.9,0.45,158.0,316.0,0.5,0.3333333333333333,16.0
1,1,38,Minnesota,5.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.08571428571428572,5.2,57.0,297.0,8.2,0.6956521739130435,188.0,485.0,0.0,0.7857142857142857,31.0
0,0,0,New Mexico State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,0.0,2.0,2.0,1.0,0.0,1.0,0.14285714285714285,1.8,21.0,38.0,4.4,0.3333333333333333,53.0,91.0,0.0,0.2222222222222222,6.0
1,0,23,Nevada,2.0,0.0,0.0,1.0,0.0,46.0,0.0,2.0,11.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,36.0,0.0,1.0,2.0,0.0,0.0,0.0,0.09230769230769231,4.0,45.0,179.0,3.4,0.6086956521739131,78.0,257.0,0.0,0.47058823529411764,18.0
0,1,12,New Mexico State,0.0,19.0,0.0,3.0,1.0,30.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,50.0,0.0,0.0,2.0,4.0,1.0,5.0,0.14545454545454545,3.4,25.0,85.0,6.4,0.5294117647058824,218.0,303.0,0.0,0.4166666666666667,16.0
0,1,27,Southern Miss,2.0,0.0,0.0,0.0,0.0,38.0,0.0,2.0,9.0,22.0,1.0,3.0,0.0,2.0,11.0,1.0,53.0,2.0,3.0,5.0,3.0,2.0,5.0,0.12987012987012986,4.7,54.0,252.0,10.5,0.38461538461538464,137.0,389.0,0.0,0.25,19.0
1,0,29,Liberty,1.0,5.0,0.0,1.0,2.0,72.0,0.0,3.0,9.0,22.0,0.0,3.0,4.0,1.0,7.0,0.0,35.0,1.0,0.0,2.0,3.0,0.0,3.0,0.11214953271028037,5.1,48.0,244.0,5.8,0.5142857142857142,203.0,447.0,0.3333333333333333,0.4,23.0
1,1,27,Samford,0.0,20.0,0.0,1.0,4.0,61.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.1,3.5,32.0,113.0,12.0,0.75,289.0,402.0,0.0,0.7272727272727273,21.0
0,0,17,Kennesaw State,2.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14705882352941177,3.1,62.0,193.0,10.4,0.38461538461538464,135.0,328.0,0.6666666666666666,0.5,20.0
1,1,38,Florida International,0.0,6.0,0.0,1.0,5.0,114.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,3.0,2.0,4.0,0.0,0.0,0.0,0.11428571428571428,2.6,26.0,67.0,6.0,0.5769230769230769,310.0,377.0,0.6666666666666666,0.26666666666666666,27.0
0,0,37,Bryant,3.0,4.0,0.0,1.0,2.0,118.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,34.0,1.0,1.0,7.0,0.0,1.0,1.0,0.11538461538461539,3.3,37.0,121.0,8.5,0.7073170731707317,349.0,470.0,1.0,0.5882352941176471,28.0
0,0,16,Mercer,0.0,0.0,0.0,0.0,2.0,26.0,0.0,2.0,4.0,27.0,0.0,2.0,0.0,0.0,2.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,2.4,31.0,74.0,5.5,0.5833333333333334,197.0,271.0,0.0,0.4444444444444444,15.0
1,1,42,Auburn,5.0,45.0,0.0,5.0,1.0,23.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.0,1.0,5.0,5.0,2.0,0.0,2.0,0.15,7.0,41.0,285.0,10.1,0.6190476190476191,212.0,497.0,0.5,0.5,22.0
1,1,24,Florida State,1.0,0.0,0.0,1.0,2.0,45.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,49.0,4.0,0.0,2.0,0.0,1.0,1.0,0.09230769230769231,3.5,38.0,132.0,7.9,0.6060606060606061,260.0,392.0,0.0,0.6470588235294118,23.0
0,0,23,LSU,1.0,0.0,0.0,2.0,2.0,31.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,50.0,2.0,0.0,3.0,0.0,2.0,2.0,0.1,4.6,30.0,139.0,6.0,0.7142857142857143,209.0,348.0,1.0,0.45454545454545453,25.0
0,0,38,Florida Atlantic,0.0,57.0,0.0,4.0,5.0,19.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,28.0,4.0,7.0,2.0,0.0,2.0,2.0,0.08888888888888889,3.4,29.0,100.0,8.7,0.5714285714285714,364.0,464.0,0.0,0.5384615384615384,25.0
1,1,41,Ohio,1.0,0.0,0.0,2.0,4.0,60.0,0.0,5.0,11.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,25.0,2.0,7.0,4.0,0.0,0.0,0.0,0.12727272727272726,3.4,39.0,131.0,10.1,0.7941176470588235,345.0,476.0,0.0,0.4166666666666667,26.0
1,1,45,Washington,2.0,0.0,0.0,0.0,4.0,92.0,0.0,4.0,9.0,2.0,0.0,3.0,0.0,3.0,5.0,0.0,40.0,1.0,0.0,4.0,0.0,1.0,1.0,0.09615384615384616,3.7,36.0,132.0,8.9,0.6590909090909091,393.0,525.0,0.5,0.6,29.0
0,0,20,Kent State,1.0,0.0,0.0,1.0,1.0,139.0,0.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,47.0,1.0,0.0,5.0,3.0,0.0,3.0,0.1,3.8,39.0,147.0,6.7,0.4827586206896552,193.0,340.0,0.5,0.5882352941176471,19.0
0,0,23,St. Francis (PA),2.0,4.0,0.0,1.0,0.0,47.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,42.0,6.0,0.0,4.0,1.0,0.0,1.0,0.16393442622950818,4.7,40.0,189.0,6.9,0.6388888888888888,247.0,436.0,1.0,0.23529411764705882,18.0
1,1,30,Akron,2.0,0.0,0.0,0.0,2.0,14.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,56.0,2.0,2.0,4.0,0.0,0.0,0.0,0.08108108108108109,2.9,33.0,97.0,7.0,0.6153846153846154,273.0,370.0,0.6666666666666666,0.2,19.0
0,0,0,Long Island University,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,31.0,1.0,2.0,1.0,1.0,0.0,1.0,0.18518518518518517,1.3,34.0,45.0,2.6,0.5384615384615384,68.0,113.0,0.0,0.1875,7.0
1,1,37,Toledo,2.0,34.0,0.0,4.0,2.0,30.0,0.0,1.0,13.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,2.0,3.0,4.0,1.0,0.0,1.0,0.11392405063291139,4.9,46.0,226.0,7.4,0.7586206896551724,216.0,442.0,0.6666666666666666,0.26666666666666666,21.0
1,0,21,NC State,1.0,38.0,1.0,3.0,1.0,31.0,0.0,2.0,3.0,27.0,0.0,2.0,0.0,2.0,6.0,1.0,42.0,0.0,2.0,7.0,1.0,1.0,2.0,0.1095890410958904,4.2,32.0,133.0,6.4,0.5151515151515151,211.0,344.0,0.5,0.3076923076923077,18.0
0,1,20,East Carolina,1.0,29.0,0.0,4.0,2.0,62.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,28.0,1.0,4.0,6.0,2.0,0.0,2.0,0.1,4.3,27.0,116.0,6.5,0.6097560975609756,267.0,383.0,0.0,0.5294117647058824,18.0
1,1,40,Wyoming,0.0,18.0,1.0,2.0,2.0,30.0,0.0,1.0,16.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,42.0,4.0,0.0,8.0,0.0,1.0,1.0,0.10714285714285714,3.9,37.0,143.0,8.5,0.6666666666666666,256.0,399.0,0.0,0.3333333333333333,17.0
