winner,home,points,school,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns
1,1,41,Arizona State,6.0,123.0,0.0,4.0,0.0,54.0,0.0,3.0,3.0,34.0,0.0,3.0,1.0,3.0,6.0,0.0,34.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0962962962962963,5.7,40.0,228.0,11.1,0.7777777777777778,199.0,427.0,1.0,0.45454545454545453,22.0
0,0,14,Southern Utah,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,46.0,2.0,0.0,1.0,3.0,1.0,4.0,0.125,3.0,26.0,78.0,4.7,0.6129032258064516,146.0,224.0,0.0,0.36363636363636365,15.0
1,0,26,Utah State,1.0,0.0,0.0,0.0,1.0,74.0,0.0,5.0,10.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,32.0,2.0,3.0,3.0,1.0,1.0,2.0,0.10256410256410256,4.8,46.0,222.0,6.1,0.6388888888888888,219.0,441.0,1.0,0.4,25.0
0,1,23,Washington State,1.0,0.0,0.0,0.0,1.0,44.0,0.0,4.0,11.0,36.0,0.0,1.0,1.0,1.0,3.5,0.0,43.0,0.0,2.0,4.0,0.0,1.0,1.0,0.12,5.7,26.0,149.0,6.0,0.5714285714285714,211.0,360.0,0.0,0.2727272727272727,20.0
0,0,7,San José State,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,39.0,2.0,2.0,3.0,2.0,0.0,2.0,0.10752688172043011,3.6,19.0,68.0,6.7,0.5217391304347826,308.0,376.0,0.5,0.21428571428571427,18.0
1,1,30,USC,0.0,15.0,0.0,1.0,2.0,17.0,0.0,1.0,12.0,46.0,1.0,2.0,0.0,1.0,2.0,1.0,31.0,0.0,0.0,2.0,0.0,1.0,1.0,0.11428571428571428,4.7,34.0,160.0,7.1,0.6666666666666666,256.0,416.0,0.0,0.4666666666666667,23.0
0,1,16,Arizona,0.0,14.0,0.0,3.0,1.0,120.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,24.0,1.0,0.0,4.0,1.0,0.0,1.0,0.21052631578947367,2.3,35.0,81.0,7.2,0.75,345.0,426.0,1.0,0.29411764705882354,27.0
1,0,24,BYU,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,51.0,4.0,0.0,3.0,0.0,0.0,0.0,0.1,4.7,34.0,161.0,7.1,0.6551724137931034,207.0,368.0,1.0,0.3333333333333333,18.0
1,1,28,San Diego State,3.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,28.0,1.0,3.0,0.0,2.0,10.0,1.0,45.0,5.0,2.0,7.0,1.0,2.0,3.0,0.0975609756097561,6.3,42.0,263.0,4.0,0.3157894736842105,76.0,339.0,0.0,0.35714285714285715,17.0
0,0,10,New Mexico State,0.0,20.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,4.0,5.0,0.0,36.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0967741935483871,1.8,26.0,48.0,5.8,0.6071428571428571,326.0,374.0,0.0,0.35,21.0
0,0,7,Campbell,0.0,0.0,0.0,0.0,1.0,52.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,34.0,0.0,2.0,5.0,0.0,0.0,0.0,0.13333333333333333,3.0,29.0,86.0,5.7,0.46875,183.0,269.0,0.0,0.2857142857142857,17.0
1,1,48,Liberty,5.0,23.0,0.0,2.0,2.0,28.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,27.0,0.0,4.0,4.0,0.0,0.0,0.0,0.12244897959183673,5.3,41.0,218.0,11.0,0.6551724137931034,319.0,537.0,1.0,0.2857142857142857,27.0
0,0,10,Akron,0.0,1.0,0.0,1.0,1.0,46.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.1,36.0,-3.0,7.1,0.8148148148148148,191.0,188.0,0.4,0.21428571428571427,12.0
1,1,60,Auburn,5.0,30.0,0.0,2.0,3.0,61.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,42.0,7.0,1.0,1.0,0.0,0.0,0.0,0.12,9.9,32.0,316.0,11.0,0.8148148148148148,297.0,613.0,0.0,0.6666666666666666,28.0
1,1,38,UCLA,2.0,0.0,0.0,0.0,3.0,52.0,0.0,2.0,8.0,34.0,0.0,1.0,0.0,0.0,4.0,0.0,43.0,2.0,3.0,5.0,1.0,0.0,1.0,0.1095890410958904,4.5,47.0,210.0,16.3,0.5625,260.0,470.0,0.0,0.5384615384615384,19.0
0,0,27,LSU,0.0,18.0,0.0,3.0,3.0,23.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,3.0,9.0,0.0,42.0,4.0,0.0,2.0,1.0,0.0,1.0,0.2,1.9,25.0,48.0,7.2,0.5652173913043478,330.0,378.0,1.0,0.4,24.0
1,1,49,Cincinnati,3.0,-1.0,0.0,1.0,4.0,61.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,32.0,2.0,6.0,5.0,2.0,1.0,3.0,0.13333333333333333,8.0,31.0,247.0,11.3,0.7692307692307693,295.0,542.0,1.0,0.5,27.0
0,0,14,Miami (OH),1.0,0.0,0.0,0.0,0.0,48.0,0.0,3.0,2.0,32.0,1.0,2.0,0.0,1.0,5.0,1.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.13,3.8,45.0,169.0,3.9,0.32142857142857145,109.0,278.0,0.2,0.2,17.0
1,0,29,Syracuse,3.0,32.0,0.0,1.0,0.0,92.0,0.0,5.0,9.0,23.0,0.0,1.0,0.0,0.0,5.0,0.0,30.0,0.0,3.0,2.0,0.0,0.0,0.0,0.10256410256410256,6.4,44.0,283.0,5.6,0.6666666666666666,100.0,383.0,0.0,0.6666666666666666,21.0
0,1,9,Ohio,0.0,0.0,0.0,0.0,0.0,83.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,27.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.2,32.0,134.0,6.8,0.7419354838709677,212.0,346.0,0.5,0.4166666666666667,20.0
1,1,41,Texas A&M,2.0,11.0,0.0,4.0,2.0,0.0,0.0,1.0,11.0,85.0,1.0,2.0,0.0,1.0,9.0,1.0,42.0,5.0,1.0,4.0,4.0,1.0,5.0,0.08571428571428572,7.2,42.0,303.0,8.6,0.6176470588235294,292.0,595.0,0.0,0.6923076923076923,29.0
0,0,10,Kent State,1.0,0.0,0.0,0.0,0.0,90.0,0.0,4.0,4.0,68.0,0.0,4.0,1.0,0.0,5.0,0.0,35.0,2.0,1.0,3.0,2.0,0.0,2.0,0.2,5.0,45.0,226.0,3.7,0.4666666666666667,110.0,336.0,0.0,0.3888888888888889,19.0
0,0,10,Norfolk State,0.0,0.0,0.0,0.0,1.0,58.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,29.0,3.0,0.0,1.0,1.0,1.0,2.0,0.11428571428571428,3.5,42.0,147.0,6.9,0.4444444444444444,125.0,272.0,0.5,0.3333333333333333,14.0
1,1,49,Toledo,4.0,78.0,3.0,5.0,1.0,30.0,0.0,2.0,7.0,9.0,0.0,1.0,1.0,0.0,8.0,2.0,34.0,1.0,0.0,4.0,0.0,0.0,0.0,0.08571428571428572,5.3,39.0,205.0,13.1,0.7222222222222222,236.0,441.0,0.3333333333333333,0.4444444444444444,21.0
0,0,10,Hawai'i,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,39.0,2.0,1.0,3.0,2.0,0.0,2.0,0.2,1.2,21.0,26.0,4.6,0.5283018867924528,243.0,269.0,0.0,0.26666666666666666,16.0
1,1,44,UCLA,4.0,30.0,1.0,3.0,1.0,0.0,0.0,0.0,8.0,14.0,0.0,2.0,0.0,0.0,7.0,1.0,40.0,2.0,2.0,8.0,0.0,0.0,0.0,0.08235294117647059,5.7,43.0,244.0,6.7,0.5454545454545454,148.0,392.0,0.5,0.3333333333333333,20.0
0,0,17,Weber State,0.0,17.0,0.0,1.0,1.0,148.0,0.0,4.0,5.0,37.0,0.0,1.0,1.0,1.0,4.0,1.0,34.0,1.0,0.0,2.0,1.0,1.0,2.0,0.11224489795918367,1.9,30.0,57.0,6.5,0.6363636363636364,213.0,270.0,0.5,0.375,14.0
1,1,40,Utah,2.0,39.0,0.0,3.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,41.0,3.0,0.0,3.0,1.0,1.0,2.0,0.1,6.1,31.0,188.0,9.0,0.7241379310344828,262.0,450.0,0.0,0.25,28.0
0,0,7,Northern Colorado,0.0,0.0,0.0,0.0,1.0,39.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,40.0,2.0,2.0,0.0,1.0,0.0,1.0,0.12,1.1,18.0,20.0,5.6,0.5714285714285714,236.0,256.0,0.0,0.21428571428571427,15.0
1,1,35,Colorado,4.0,68.0,0.0,3.0,1.0,44.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,30.0,3.0,6.0,2.0,0.0,0.0,0.0,0.1016949152542373,5.7,49.0,281.0,6.8,0.6666666666666666,102.0,383.0,0.0,0.6,22.0
0,0,10,Long Island University,0.0,0.0,0.0,0.0,1.0,94.0,0.0,7.0,4.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,2.7,36.0,96.0,6.3,0.5161290322580645,195.0,291.0,1.0,0.4444444444444444,15.0
1,1,48,Florida International,4.0,20.0,0.0,3.0,2.0,36.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,42.0,1.0,2.0,2.0,1.0,0.0,1.0,0.1,10.6,30.0,318.0,14.5,0.7894736842105263,276.0,594.0,0.0,0.3333333333333333,22.0
0,0,14,Northwestern State,1.0,0.0,0.0,0.0,1.0,117.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,40.0,0.0,0.0,5.0,1.0,3.0,4.0,0.1111111111111111,5.3,49.0,261.0,6.0,0.6153846153846154,157.0,418.0,0.5,0.625,21.0
1,1,44,North Texas,4.0,0.0,0.0,0.0,1.0,64.0,0.0,2.0,14.0,0.0,0.0,1.0,3.0,0.0,11.0,0.0,51.0,4.0,1.0,2.0,2.0,0.0,2.0,0.10869565217391304,6.9,50.0,345.0,7.0,0.46153846153846156,182.0,527.0,0.0,0.5714285714285714,29.0
